source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Dairy Cheese and Eggs,ماربل حليب مكثف محلى، 390 جرام,https://www.noon.com/egypt-ar/marble-sweetened-condensed-milk-390g/ZBAC340917C723DBE0F61Z/p/?o=zbac340917c723dbe0f61z-1,165.00,ماربل,390 جرام,2,2,,4,0
noon,Grocery,Dairy Cheese and Eggs,قشطة بوك أصلية – قوام كريمي غني ولذيذ، مثالية للحلويات والطهي – 170 جم,https://www.noon.com/egypt-ar/puck-original-cream-rich-smooth-texture-perfect-for-desserts-cooking-170g/Z9517CA1F7E1BF50FFD82Z/p/?o=cdd1705d58e8c91d,230.00,بوك,170 جم,2,2,,4,6
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف 15 جرام (عبوة من 3 قطع),https://www.noon.com/egypt-ar/milk-powder-15grams-pack-of-3/ZD5A9331ACD941033C67DZ/p/?o=bbbd38219ca7ac5f,35.00,مورا,15 جرام,3,3,,4,1
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف - كامل الدسم - سريع الذوبان 1 كجم,https://www.noon.com/egypt-ar/powder-milk-full-cream-instant-1-kg/Z0C0F06F8F939A7429802Z/p/?o=z0c0f06f8f939a7429802z-1,682.00,poranna,1 كيلوجرام,,,,4.3,5
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة نباتي الدهن 250جرام,https://www.noon.com/egypt-ar/fat-filled-milk-powder-250grams/N28853945A/p/?o=d87d307738810d8c,75.50,تامبو,250 جرام,2,2,,3.4,44
noon,Grocery,Dairy Cheese and Eggs,حليب كامل الدسم 300 جرام,https://www.noon.com/egypt-ar/full-cream-milk-300-grams/ZC94F5F444A44A62E8EFCZ/p/?o=zc94f5f444a44a62e8efcz-1,250.00,مورا,300 جرام,2,2,,5,2
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف كامل الدهن سريع الذوبان 20جرام عبوة من 20 قطعة,https://www.noon.com/egypt-ar/instant-fat-filled-milk-powder-20grams-pack-of-20/N28853946A/p/?o=ff725b0172d1aefc,153.50,تامبو,20 جرام,20,20,,3.9,8
noon,Grocery,Dairy Cheese and Eggs,كريمة بوك - كريمة مطبوخة ومعلبة (160 جرام),https://www.noon.com/egypt-ar/puck-cream-canned-cooked-cream-160g/Z7DA91EF74D108E0F4298Z/p/?o=e74f22a08bd676cf,250.00,بوك,160 جرام,,,,4,6
noon,Grocery,Dairy Cheese and Eggs,كريمة الحليب المجفف - 2500 جرام,https://www.noon.com/egypt-ar/milk-powder-cream-2500-gram/ZC7F52E672B0E783E6304Z/p/?o=zc7f52e672b0e783e6304z-1,1848.00,قشطه,2500,,,,5,1
noon,Grocery,Dairy Cheese and Eggs,كريمة الحليب المجفف - 1600 جرام,https://www.noon.com/egypt-ar/milk-powder-cream-1600-gram/Z61D709ED3D9067B1A63EZ/p/?o=z61d709ed3d9067b1a63ez-1,810.00,قشطه,1600,2,2,,3.8,15
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 1600 جرام,https://www.noon.com/egypt-ar/milk-powder-full-cream-1600-grams/Z7D03F5693E65E81ED265Z/p/?o=z7d03f5693e65e81ed265z-1,1182.00,Mora,1600 grams,,,,5,3
noon,Grocery,Dairy Cheese and Eggs,مسحوق حليب ذهبي 15 جرام (عبوة من 3 قطع),https://www.noon.com/egypt-ar/gold-milk-powder-15grams-pack-of-3/Z37BF99A16AA2F86207D9Z/p/?o=a1434cf51198cf2e,32.00,مورا,15 جرام,3,3,,4,1
noon,Grocery,Dairy Cheese and Eggs,كريمة الحليب المجفف - 500 جرام,https://www.noon.com/egypt-ar/milk-powder-cream-500-gram/Z557BC3B28CB6CDFDA571Z/p/?o=z557bc3b28cb6cdfda571z-1,370.00,قشطه,500,2,2,,3.8,15
noon,Grocery,Dairy Cheese and Eggs,مسحوق حليب مُجفف 300جرام,https://www.noon.com/egypt-ar/milk-powder-300grams/N35900976A/p/?o=dfa76984a8fb1efa,223.00,مورا,300 جرام,,,,4.5,11
noon,Grocery,Dairy Cheese and Eggs,ريبال سوبيا بودرة - 600 جرام,https://www.noon.com/egypt-ar/rebal-sobia-powder-juice-600g/Z491C3A5C32A8F88C5944Z/p/?o=a2a663516fa72f5b,188.00,ريبال,600 جرام,20,20,,2,
noon,Grocery,Dairy Cheese and Eggs,جبنة كريم مطبوخة قابلة للدهن في برطمان بسعة 500 جرام من بوك,https://www.noon.com/egypt-ar/puck-spreadable-cooked-cream-cheese-in-a-500g-jar/Z8C0ED0B0041A97A27250Z/p/?o=fa86d6dfabba3dbc,900.00,بوك,500 جرام,4,4,,4,6
noon,Grocery,Dairy Cheese and Eggs,حليب المراعي باريستا كامل الدسم - 1 لتر (عبوتين),https://www.noon.com/egypt-ar/almarai-full-fat-barista-milk-1-liter-2-packs/ZDA2796FD6E7792B2079EZ/p/?o=a520b1a9fd5ee24c,211.00,المراعي,1 لتر,,,,4,5
