source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Pasta and Noodles,ساميانج نودلز الدجاج الكورى الحار بمذاق كاربونارا - ٣اكس - الزنجبيل 3*140 جرام,https://www.noon.com/egypt-ar/samyang-buldak-hot-chicken-ramen-noodles-3x-original-jiajang-3-140-gm/Z22609FC57A5822663006Z/p/?o=z22609fc57a5822663006z-1,455.00,ساميانغ,140 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,ساميانج بولداك جاجانج رامن بنكهة الدجاج الحار,https://www.noon.com/egypt-ar/samyang-buldak-jjajang-hot-chicken-flavor-ramen/ZD1B7A83BBDD4020D4E34Z/p/?o=b1479b0aa3769afd,250.00,ساميانغ,200 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,يوبوكي حلال توبوكي (الأصلي) 120 جرام,https://www.noon.com/egypt-ar/yopokki-halal-topokki-original-120g/ZC2B251BC84BDEC9B6F47Z/p/?o=e16417fed6aebc2e,480.00,يوباكي,120 جرام,,,,3,
noon,Grocery,Pasta and Noodles,ساميانج نولدز دجاج حار كوري سريع التحضير بطم هابانيرو ليمون 3* 140 جرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-flavor-ramen-habanero-lime-noodles-3-140g/Z3E554BFD9EC28D066CE3Z/p/?o=z3e554bfd9ec28d066ce3z-1,455.00,ساميانغ,140 جرام,3,3,,3.9,5
noon,Grocery,Pasta and Noodles,بولداك رامن حار 3X – نودلز كورية سريعة التحضير,https://www.noon.com/egypt-ar/buldak-3x-spicy-ramen-korean-instant-noodles/Z3C12BC5C07C1F0947324Z/p/?o=ac79d3fbe909685d,275.00,ساميانغ,500 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,نودلز ساميانغ تانغل بالكريمة والفطر 105 غرام,https://www.noon.com/egypt-ar/samyang-tangle-creamy-mushroom-noodles-105g/ZC969E6FA296A5FC90462Z/p/?o=c58443ecfe2c3e6a,546.00,تانجل,105 غرام,,,,3,
noon,Grocery,Pasta and Noodles,ساميانج نولدز دجاج حار كوري سريع التحضير بطم هابانيرو ليمون 5* 140 جرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-flavor-ramen-habanero-lime-noodles-5-140g/Z766F672EC62CE36A96B7Z/p/?o=z766f672ec62ce36a96b7z-1,733.00,ساميانغ,140 جرام,5,5,,3.9,5
noon,Grocery,Pasta and Noodles,رامن حار بنكهة الدجاج – جبنة الكواترو,https://www.noon.com/egypt-ar/buldak-hot-chicken-flavor-ramen-quattro-cheese/Z760205D968B6008440EBZ/p/?o=d43b1d44f9e07ecb,198.00,ساميانغ,500 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,ساميانغ نودلز رامين الدجاج الحار بالجبنة كواترو 145 غرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-ramen-quattro-cheese-noodles-145g/Z9C2B9839E264467F3E17Z/p/?o=c54de0b2d28f584c,220.00,ساميانغ,145 غرام,,,,4,3
noon,Grocery,Pasta and Noodles,ساميانج نولدز دجاج حار كوري سريع التحضير بطم هابانيرو ليمون 4*140 جرام,https://www.noon.com/egypt-ar/samyang-hot-chicken-flavor-ramen-habanero-lime-noodles-4-140g/Z3F30A8C5E4CCA86FC057Z/p/?o=z3f30a8c5e4cca86fc057z-1,633.00,ساميانغ,140 جرام,4,4,,3.9,5
noon,Grocery,Pasta and Noodles,كوب يوبوكي توبوكي جياجانج 120 جرام,https://www.noon.com/egypt-ar/yopokki-topokki-jiajang-cup-120g/Z600DC7022F9EE5739E4FZ/p/?o=c0bf4dfb961d339f,480.00,يوباكي,120 جرام,,,,3,
noon,Grocery,Pasta and Noodles,نودلز ساميانغ تانغل بزيت الثوم 100 غرام,https://www.noon.com/egypt-ar/samyang-tangle-garlic-oil-noodls-100g/ZEB21F7EBA3ACC003B2DAZ/p/?o=ee3e4a2d309d01df,566.00,تانجل,100 غرام,6,6,,3,
noon,Grocery,Pasta and Noodles,مكرونة اللازانيا من دكتور فودز – 500 جرام | قمح فاخر | شرائح مكرونة ممتازة | بدون إضافات,https://www.noon.com/egypt-ar/dr-foods-lasagna-pasta-500g-premium-wheat-pasta-sheets/Z43E70C7FDDAA76054A85Z/p/?o=z43e70c7fddaa76054a85z-1,130.00,دكتور فودز,500 g,,,,4,0
noon,Grocery,Pasta and Noodles,يوبوكي كوب رايس كيك ورامين جاجانج 145 جرام,https://www.noon.com/egypt-ar/yopokki-cup-ricecake-ramen-jjajang-145g/Z063C5F567A34DF3D940CZ/p/?o=ae75c47bd251365f,660.00,يوباكي,145 جرام,,,,3,
noon,Grocery,Pasta and Noodles,باريلا مكرونه سباجتي,https://www.noon.com/egypt-ar/barilla-spaghetti-pasta-no-5/ZEB1A14C8BFE66E0D2053Z/p/?o=ae440311daec438e,199.90,باريلا,500 جرام,,,,4,4
noon,Grocery,Pasta and Noodles,معكرونة أغنيسي لينجويني رقم 10 500 جرام,https://www.noon.com/egypt-ar/agnesi-linguine-n-10-pasta-500g/ZC2E0B970C5A2C6516E70Z/p/?o=e339c859acf9fd4e,500.00,أغنيسي,500 جرام,,,,4,6
noon,Grocery,Pasta and Noodles,يوبوكي توبوكي روز سبايسي كوب 120 غرام,https://www.noon.com/egypt-ar/yopokki-topokki-rose-spicy-cup-120g/Z91E44A89FC2043C49E6AZ/p/?o=e524401c8c50f5db,480.00,يوباكي,١٢٠ غرامًا.,,,,3,
noon,Grocery,Pasta and Noodles,ساميانج نودلر دجاج حار كورى بمذاق الجبنة الكواترو 140 جرام,https://www.noon.com/egypt-ar/samyang-buldak-quattro-cheese-ramen-hot-chicken-noodles-140-g/Z558AFFDE4D06E9FBB73DZ/p/?o=z558affde4d06e9fbb73dz-1,175.00,ساميانغ,140 جرام,,,,3.6,6
noon,Grocery,Pasta and Noodles,ساميانج نودلز الدجاج الحار الكورى بمذاق كريم كربونارا 140 جرام,https://www.noon.com/egypt-ar/samyang-cream-carboranra-noodles-hot-chicken-flavour-ramen-140-gm/Z291EC18CF66EBC27BD20Z/p/?o=z291ec18cf66ebc27bd20z-1,189.00,ساميانغ,140 جرام,,,,3,8
noon,Grocery,Pasta and Noodles,مكرونة قلم ريجاتي من اجنيسى ان-87 500جرام,https://www.noon.com/egypt-ar/agnesi-n-87-penne-regatta-pasta-500g/Z2FFC9F164D930279B804Z/p/?o=e85994ba065b1ade,500.00,أغنيسي,500جرام,,,,4,6
noon,Grocery,Pasta and Noodles,معكرونة أغنيسي فارفال رقم 61. 500 جرام. معكرونة إيطالية,https://www.noon.com/egypt-ar/agnesi-farfalle-n-61-pasta-500g-italian-pasta/Z5A2A0EF66864C270DB6DZ/p/?o=e060db80169ac1fa,500.00,أغنيسي,500 جرام,,,,4,6
noon,Grocery,Pasta and Noodles,يونغ بونغ يوبوكي رابوكي سريع التحضير - بنكهة الجبن 145 غرام,https://www.noon.com/egypt-ar/young-poong-yopokki-instant-cup-rapokki-cheese-flavour-145g/Z1006BF80CB695D77AEA6Z/p/?o=d9d06d73de151a7b,660.00,يوباكي,145 غرام,,,,3,
noon,Grocery,Pasta and Noodles,معكرونة أغنيسي فوسيلي، 500 جرام رقم 78,https://www.noon.com/egypt-ar/agnesi-fusilli-pasta-500g-n-78/Z24097101E0076E66B29EZ/p/?o=e68ad717bbd67abd,500.00,أغنيسي,500 جرام,,,,4,6
noon,Grocery,Pasta and Noodles,يودلز نودلز سريعة التحضير بنكهة الجمبري الحار - عرض 10 أكياس,https://www.noon.com/egypt-ar/yoodles-instant-noodles-spicy-shrimp-flavor-pack-of-10-bags/Z76994119213EA76580C2Z/p/?o=f4a3efe04251ca5f,127.00,generic,200 جرام,10,10,,2,
noon,Grocery,Pasta and Noodles,باريلا مكرونه,https://www.noon.com/egypt-ar/barilla-pipette-pasta-no-20/ZCF140EE5B16C7E0B78DEZ/p/?o=bc52e758b61b43aa,179.90,باريلا,500 جرام,8,8,,4,4
noon,Grocery,Pasta and Noodles,ساميانج نودلز الدجاج الكورى الحار بمذاق الزنجبيل 140 جرام,https://www.noon.com/egypt-ar/samyang-buldak-jjajang-hot-chicken-flavor-ramen-stir-fried-korean-hot-noodle-140-gm/Z81D8221309B3A150EF74Z/p/?o=z81d8221309b3a150ef74z-1,179.00,ساميانغ,140 جرام,,,,4,1
noon,Grocery,Pasta and Noodles,"كوب إندومي مقلي، نودلز سريعة التحضير بنكهة ""مي جورينج"" الأصلية، حصة 75 جرام",https://www.noon.com/egypt-ar/indomie-fried-noodles-cup-authentic-mi-goreng-instant-noodles-75g-serving/Z0BBE79153ED64339EBA3Z/p/?o=b01b7160a05eaf8d,178.00,إندومي,75 جرام,,,,4,5
noon,Grocery,Pasta and Noodles,كوب جبنة يوبوكي توبوكي 120 غرام,https://www.noon.com/egypt-ar/120/Z877D8B8F2BF5D20C5E0AZ/p/?o=fd8174b5b07f928c,480.00,يوباكي,120 غرام,,,,3,
