source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,salt,Rich Sugar Stevia 150 Packets,https://www.noon.com/egypt-en/rich-sugar-stevia-150-packets/Z8E6C741B98919F5D4FCDZ/p/?o=z8e6c741b98919f5d4fcdz-1,190.00,Rich Diet,150 pieces  |  EGP 1.27/piece
noon,Grocery,salt,Steviana Sweetener From Stevia Leaves 50 Sachets Each Pack Of 2 (Imported),https://www.noon.com/egypt-en/steviana-sweetener-from-stevia-leaves-50-sachets-each-pack-of-2-imported/ZB36B00C68B6620BEAFA1Z/p/?o=zb36b00c68b6620beafa1z-1,650.00,Steviana,100 pieces  |  EGP 6.50/piece
noon,Grocery,salt,Rich white sugar box 120 packs,https://www.noon.com/egypt-en/rich-white-sugar-box-120-packs/ZD1F83F917FD0DE8E1A3FZ/p/?o=zd1f83f917fd0de8e1a3fz-1,97.75,Rich Diet,120 pieces  |  EGP 0.81/piece
noon,Grocery,salt,"STEVIANA Sweetener from Natural Stevia Leaves - 100 Sachets (Sugar Substitute, Low Calorie)",https://www.noon.com/egypt-en/steviana-sweetener-from-natural-stevia-leaves-100-sachets-sugar-substitute-low-calorie/ZC441186AD801EC1A6549Z/p/?o=a1e37d83fe5ac61c,910.00,Steviana,100 pieces  |  EGP 9.10/piece
noon,Grocery,salt,Stevia Pure Time 40 Sachets 80 g,https://www.noon.com/egypt-en/stevia-pure-time-40-sachets-80-g/Z23434A354467C9E72388Z/p/?o=z23434a354467c9e72388z-1,95.00,Stevia Pure Time,40 pieces  |  EGP 2.38/piece
noon,Grocery,salt,Himalayan Pink Salt- 110g,https://www.noon.com/egypt-en/himalayan-pink-salt-110g/ZA1D66715C751D05AE063Z/p/?o=za1d66715c751d05ae063z-1,73.00,Dayma,110g  |  EGP 66.36/100g
noon,Grocery,salt,Magic Moments Lemon Salt Powder 150g - Pack of 2,https://www.noon.com/egypt-en/magic-moments-lemon-salt-powder-150g-pack-of-2/ZD0D746AB88D70C9C1DF6Z/p/?o=d1418dc56eb0ab3e,166.00,Magic Moments,300g  |  EGP 55.33/100g
noon,Grocery,salt,Rich Diet Brown Sugar 500g Box,https://www.noon.com/egypt-en/rich-diet-brown-sugar-500g-box/ZF9116685060148F301EFZ/p/?o=zf9116685060148f301efz-1,80.00,Rich Diet,500g  |  EGP 16.00/100g
noon,Grocery,salt,Diet Sugar 50 Sachets One Sachet = Two Spoons Of Sugar,https://www.noon.com/egypt-en/diet-sugar-50-sachets-one-sachet-two-spoons-of-sugar/ZC1EC1D190977792B0F30Z/p/?o=zc1ec1d190977792b0f30z-1,90.00,NO CAL,50 pieces  |  EGP 1.80/piece
noon,Grocery,salt,Imtenan Monk Fruit Sweetener 150g - Pack of 2,https://www.noon.com/egypt-en/imtenan-monk-fruit-sweetener-150g-pack-of-2/Z460F3EA7FA9720A1F0FCZ/p/?o=d97dee2eca19b1fb,437.00,Imtenan,300g  |  EGP 145.67/100g
noon,Grocery,salt,Stevania Sweetener - Natural Zero Calorie Sweetener - 50 Sachets,https://www.noon.com/egypt-en/stevania-sweetener-natural-zero-calorie-sweetener-50-sachets/Z804BC76516F8C966B18EZ/p/?o=b2023e915e5046ec,540.00,Steviana,50 pieces  |  EGP 10.80/piece
noon,Grocery,salt,Premium Grade Pink Himalayan Fine Salt-650G,https://www.noon.com/egypt-en/premium-grade-pink-himalayan-fine-salt-650g/ZD1A8717F9BE5868659B1Z/p/?o=d54664201798d5af,99.00,Organic Nation,650g  |  EGP 15.23/100g
noon,Grocery,salt,Zero Calorie Sweetener  1000 Sachets (Pack of 1).,https://www.noon.com/egypt-en/chinese-salt-1000-gm/Z5DD732FCC7AD5B4A7EFAZ/p/?o=e9d65dbe966e01be,3529.00,SPLENDA,1000 pieces  |  EGP 3.53/piece
